,image,station,label
76159,76160.jpg,dn_20210114,Chaetoceros
76162,76163.jpg,dn_20210114,detritus
76172,76173.jpg,dn_20210114,Steenstrupiella
76201,76202.jpg,dn_20210122,detritus
76205,76206.jpg,dn_20210122,Diatoma
76216,76217.jpg,dn_20210111,detritus
76217,76218.jpg,hsn_20210120_4k,Cyanobacteria
76218,76219.jpg,dn_20210122,Cyanobacteria
76224,76225.jpg,hsn_20201227,detritus
76227,76228.jpg,dn_20210111,Cyanobacteria
76234,76235.jpg,dn_20210111,multiple<other
76245,76246.jpg,dn_20210111,Cyanobacteria
76260,76261.jpg,dn_20210111,artefact
76269,76270.jpg,dn_20210114,detritus
76270,76271.jpg,hsn_20210120_4k,Diatoma
76272,76273.jpg,dn_20210111,Cyanobacteria
76276,76277.jpg,hsn_20210120_4k,transparent
76301,76302.jpg,dn_20210111,round cells
76302,76303.jpg,dn_20210114,detritus
76330,76331.jpg,hsn_20201227,lightrods
76359,76360.jpg,dn_20210111,round cells
76363,76364.jpg,hsn_20201227,detritus
76377,76378.jpg,dn_20210122,Cyanobacteria
76393,76394.jpg,dn_20210122,Cyanobacteria
76397,76398.jpg,dn_20210111,artefact
76421,76422.jpg,dn_20210114,Chaetoceros
76438,76439.jpg,dn_20210114,detritus
76440,76441.jpg,dn_20210111,Diatoma
76441,76442.jpg,dn_20210111,Cyanobacteria
76442,76443.jpg,hsn_20210120_4k,dry
76454,76455.jpg,dn_20210111,Eutintinnus
76455,76456.jpg,dn_20210111,detritus
76456,76457.jpg,dn_20210122,round cells
76459,76460.jpg,dn_20210122,lightrods
76463,76464.jpg,dn_20210111,detritus
76486,76487.jpg,dn_20210122,detritus
76490,76491.jpg,dn_20210114,detritus
76493,76494.jpg,dn_20210122,Cyanobacteria
76499,76500.jpg,dn_20210122,multiple<other
76510,76511.jpg,dn_20210122,Cyanobacteria
76536,76537.jpg,dn_20210111,detritus
76540,76541.jpg,dn_20210114,Acantharia
76547,76548.jpg,hsn_20210120_4k,transparent
76549,76550.jpg,dn_20210114,Neoceratium pentagonum
76551,76552.jpg,dn_20210114,detritus
76557,76558.jpg,dn_20210114,detritus
76574,76575.jpg,dn_20210114,detritus
76605,76606.jpg,dn_20210114,Neoceratium
76606,76607.jpg,hsn_20210120_4k,Cyanobacteria
76620,76621.jpg,dn_20210111,round cells
76626,76627.jpg,hsn_20210120_4k,detritus
76633,76634.jpg,dn_20210114,round cells
76661,76662.jpg,dn_20210122,Cyanobacteria
76668,76669.jpg,dn_20210122,detritus
76688,76689.jpg,dn_20210122,detritus
76689,76690.jpg,dn_20210122,Cyanobacteria
76696,76697.jpg,dn_20210122,Cyanobacteria
76704,76705.jpg,dn_20210111,Chaetoceros
76712,76713.jpg,hsn_20210120_4k,Diatoma
76726,76727.jpg,dn_20210111,detritus
76733,76734.jpg,dn_20210114,detritus
76734,76735.jpg,hsn_20210120_4k,Diatoma
76739,76740.jpg,dn_20210111,nauplii
76757,76758.jpg,dn_20210111,round cells
76760,76761.jpg,dn_20210111,detritus
76768,76769.jpg,dn_20210122,detritus
76770,76771.jpg,dn_20210114,multiple<other
76782,76783.jpg,hsn_20210120_4k,artefact
76795,76796.jpg,dn_20210111,round cells
76800,76801.jpg,dn_20210122,Bacillariophyta
76804,76805.jpg,dn_20210122,Eucampia
76805,76806.jpg,dn_20210111,detritus
76815,76816.jpg,dn_20210122,Neoceratium pentagonum
76826,76827.jpg,hsn_20201227,nauplii
76834,76835.jpg,hsn_20201227,part<Crustacea
76851,76852.jpg,dn_20210111,detritus
76856,76857.jpg,hsn_20210120_4k,part<Crustacea
76869,76870.jpg,dn_20210122,Cyanobacteria
76871,76872.jpg,hsn_20210120_4k,dry
76884,76885.jpg,dn_20210122,Cyanobacteria
76898,76899.jpg,dn_20210114,Acantharia
76901,76902.jpg,dn_20210111,detritus
76905,76906.jpg,dn_20210114,detritus
76941,76942.jpg,dn_20210111,Eucampia
76945,76946.jpg,dn_20210114,round cells
76959,76960.jpg,dn_20210111,Cyanobacteria
76976,76977.jpg,dn_20210122,transparent
76994,76995.jpg,dn_20210122,Cyanobacteria
76995,76996.jpg,dn_20210111,Acantharia
77000,77001.jpg,hsn_20210120_4k,Diatoma
77058,77059.jpg,dn_20210114,detritus
77067,77068.jpg,dn_20210114,detritus
77079,77080.jpg,hsn_20210120_4k,Diatoma
77084,77085.jpg,dn_20210111,lightrods
77103,77104.jpg,dn_20210122,round cells
77107,77108.jpg,dn_20210111,detritus
77117,77118.jpg,hsn_20201227,nauplii
77131,77132.jpg,dn_20210122,detritus
77135,77136.jpg,hsn_20210120_4k,Hemiaulus
77139,77140.jpg,dn_20210111,detritus
77157,77158.jpg,dn_20210122,Cyanobacteria
77166,77167.jpg,dn_20210111,dry
77168,77169.jpg,dn_20210122,Cyanobacteria
77174,77175.jpg,hsn_20201227,detritus
77186,77187.jpg,dn_20210122,detritus
77204,77205.jpg,dn_20210111,detritus
77208,77209.jpg,dn_20210111,artefact
77221,77222.jpg,dn_20210114,detritus
77237,77238.jpg,hsn_20210120_4k,Diatoma
77243,77244.jpg,dn_20210111,round cells
77271,77272.jpg,dn_20210111,lightrods
77272,77273.jpg,dn_20210111,detritus
77284,77285.jpg,dn_20210111,detritus
77306,77307.jpg,dn_20210111,round cells
77317,77318.jpg,dn_20210122,Cyanobacteria
77328,77329.jpg,dn_20210122,detritus
77331,77332.jpg,hsn_20201227,lightrods
77357,77358.jpg,dn_20210122,detritus
77363,77364.jpg,dn_20210111,detritus
77376,77377.jpg,dn_20210122,detritus
77398,77399.jpg,dn_20210122,Eucampia
77405,77406.jpg,hsn_20201227,transparent
77410,77411.jpg,dn_20210122,detritus
77418,77419.jpg,hsn_20210120_4k,dry
77439,77440.jpg,dn_20210111,detritus
77446,77447.jpg,dn_20210122,Cyanobacteria
77456,77457.jpg,dn_20210122,Cyanobacteria
77463,77464.jpg,dn_20210122,detritus
77465,77466.jpg,hsn_20201227,detritus
77471,77472.jpg,hsn_20201227,Chaetoceros
77476,77477.jpg,dn_20210122,detritus
77480,77481.jpg,dn_20210111,detritus
77495,77496.jpg,dn_20210111,round cells
77508,77509.jpg,hsn_20201227,Undellidae
77524,77525.jpg,dn_20210122,Diatoma
77527,77528.jpg,dn_20210122,detritus
77546,77547.jpg,dn_20210114,detritus
77548,77549.jpg,dn_20210122,Cyanobacteria
77574,77575.jpg,dn_20210114,part<Crustacea
77580,77581.jpg,dn_20210111,round cells
77583,77584.jpg,dn_20210114,Diatoma
77586,77587.jpg,hsn_20210120_4k,Diatoma
77604,77605.jpg,dn_20210111,transparent
77616,77617.jpg,dn_20210111,transparent
77621,77622.jpg,dn_20210122,Diatoma
77626,77627.jpg,dn_20210111,detritus
77636,77637.jpg,hsn_20201227,Pyrocystaceae
77646,77647.jpg,hsn_20201227,detritus
77657,77658.jpg,dn_20210111,detritus
77660,77661.jpg,dn_20210114,Neoceratium pentagonum
77673,77674.jpg,dn_20210114,detritus
77674,77675.jpg,dn_20210111,transparent
77677,77678.jpg,dn_20210111,detritus
77681,77682.jpg,dn_20210111,part<Crustacea
77695,77696.jpg,dn_20210111,Cyanobacteria
77722,77723.jpg,dn_20210114,Steenstrupiella
77731,77732.jpg,dn_20210122,round cells
77758,77759.jpg,dn_20210111,round cells
77760,77761.jpg,dn_20210111,detritus
77772,77773.jpg,dn_20210114,part<Crustacea
77775,77776.jpg,dn_20210122,detritus
77786,77787.jpg,dn_20210111,multiple<other
77788,77789.jpg,dn_20210111,detritus
77803,77804.jpg,dn_20210111,detritus
77822,77823.jpg,dn_20210111,lightrods
77830,77831.jpg,dn_20210122,Cyanobacteria
77833,77834.jpg,hsn_20210120_4k,Hemiaulus
77866,77867.jpg,dn_20210111,Neoceratium pentagonum
77879,77880.jpg,dn_20210114,detritus
77882,77883.jpg,hsn_20201227,Diatoma
77888,77889.jpg,dn_20210111,Cyanobacteria
77891,77892.jpg,hsn_20210120_4k,artefact
77893,77894.jpg,dn_20210114,Climacodium
77909,77910.jpg,hsn_20201227,detritus
77920,77921.jpg,dn_20210111,Rhizosolenia
77923,77924.jpg,dn_20210111,detritus
77925,77926.jpg,dn_20210111,Chaetoceros
77929,77930.jpg,dn_20210114,detritus
77942,77943.jpg,dn_20210122,detritus
77958,77959.jpg,hsn_20201227,Coscinodiscophycidae
77964,77965.jpg,dn_20210114,detritus
77973,77974.jpg,dn_20210114,detritus
77976,77977.jpg,hsn_20210120_4k,Cyanobacteria
78006,78007.jpg,hsn_20201227,detritus
78007,78008.jpg,dn_20210114,Rhabdonella
78012,78013.jpg,dn_20210122,Cyanobacteria
78024,78025.jpg,hsn_20201227,Neoceratium fusus
78028,78029.jpg,dn_20210111,Spumellaria
78029,78030.jpg,dn_20210114,detritus
78030,78031.jpg,dn_20210122,Cyanobacteria
78044,78045.jpg,hsn_20201227,detritus
78051,78052.jpg,dn_20210111,Xystonellopsis
78053,78054.jpg,dn_20210114,multiple<other
78056,78057.jpg,hsn_20210120_4k,Diatoma
78058,78059.jpg,dn_20210122,Neoceratium pentagonum
78066,78067.jpg,dn_20210114,detritus
78073,78074.jpg,dn_20210114,detritus
78077,78078.jpg,dn_20210122,Neoceratium pentagonum
78092,78093.jpg,dn_20210111,detritus
78107,78108.jpg,hsn_20210120_4k,Diatoma
78116,78117.jpg,dn_20210111,Cyanobacteria
78127,78128.jpg,dn_20210122,Diatoma
78133,78134.jpg,dn_20210111,detritus
78142,78143.jpg,dn_20210111,detritus
78147,78148.jpg,hsn_20210120_4k,Gonyaulacales
78153,78154.jpg,dn_20210111,round cells
78159,78160.jpg,dn_20210114,Eutintinnus
78165,78166.jpg,dn_20210122,detritus
78166,78167.jpg,dn_20210111,round cells
78175,78176.jpg,dn_20210122,detritus
78184,78185.jpg,dn_20210114,detritus
78186,78187.jpg,hsn_20210120_4k,dry
78193,78194.jpg,hsn_20210120_4k,Diatoma
78205,78206.jpg,dn_20210114,Rhabdonella
78215,78216.jpg,hsn_20201227,detritus
78224,78225.jpg,dn_20210111,elongated cells
78235,78236.jpg,dn_20210111,Cyanobacteria
78244,78245.jpg,hsn_20210120_4k,detritus
78245,78246.jpg,dn_20210114,artefact
78259,78260.jpg,dn_20210111,multiple<other
78261,78262.jpg,hsn_20210120_4k,Diatoma
78266,78267.jpg,dn_20210111,multiple<other
78269,78270.jpg,dn_20210111,lightrods
78294,78295.jpg,hsn_20210120_4k,detritus
78295,78296.jpg,hsn_20210120_4k,detritus
78308,78309.jpg,dn_20210111,detritus
78312,78313.jpg,hsn_20201227,Rhizosolenia
78321,78322.jpg,dn_20210114,detritus
78331,78332.jpg,dn_20210111,artefact
78335,78336.jpg,hsn_20210120_4k,Cyanobacteria
78336,78337.jpg,dn_20210111,Neoceratium pentagonum
78365,78366.jpg,dn_20210122,Cyanobacteria
78370,78371.jpg,dn_20210122,Cyanobacteria
78378,78379.jpg,dn_20210122,Cyanobacteria
78385,78386.jpg,hsn_20210120_4k,Cyanobacteria
78399,78400.jpg,hsn_20210120_4k,Diatoma
78408,78409.jpg,dn_20210122,Cyanobacteria
78421,78422.jpg,dn_20210122,detritus
78427,78428.jpg,dn_20210111,Cyanobacteria
78428,78429.jpg,dn_20210111,Steenstrupiella
78436,78437.jpg,dn_20210111,detritus
78451,78452.jpg,dn_20210122,Cyanobacteria
78454,78455.jpg,hsn_20210120_4k,Diatoma
78459,78460.jpg,dn_20210111,detritus
78461,78462.jpg,dn_20210114,Neoceratium tripos
78462,78463.jpg,dn_20210111,ghost
78476,78477.jpg,hsn_20201227,detritus
78482,78483.jpg,dn_20210122,detritus
78486,78487.jpg,dn_20210111,transparent
78491,78492.jpg,dn_20210111,Chaetoceros
78494,78495.jpg,dn_20210122,Cyanobacteria
78497,78498.jpg,dn_20210114,detritus
78498,78499.jpg,dn_20210111,detritus
78506,78507.jpg,dn_20210111,detritus
78509,78510.jpg,dn_20210111,lightrods
78513,78514.jpg,dn_20210114,Chaetoceros
78520,78521.jpg,dn_20210122,Cyanobacteria
78537,78538.jpg,dn_20210111,detritus
78539,78540.jpg,dn_20210111,detritus
78544,78545.jpg,dn_20210111,Cyanobacteria
78545,78546.jpg,dn_20210114,Neoceratium pentagonum
78550,78551.jpg,dn_20210111,Codonellidae
78561,78562.jpg,hsn_20201227,nauplii
78567,78568.jpg,hsn_20201227,transparent
78575,78576.jpg,dn_20210122,Chaetoceros protuberans
78580,78581.jpg,dn_20210111,lightrods
78583,78584.jpg,dn_20210122,Cyanobacteria
78589,78590.jpg,dn_20210111,Rhabdonella
78611,78612.jpg,hsn_20201227,Neoceratium
78615,78616.jpg,dn_20210122,Cyanobacteria
78633,78634.jpg,dn_20210111,detritus
78634,78635.jpg,dn_20210114,detritus
78638,78639.jpg,dn_20210114,detritus
78651,78652.jpg,hsn_20201227,Neoceratium fusus
78656,78657.jpg,dn_20210122,Cyanobacteria
78672,78673.jpg,dn_20210122,round cells
78674,78675.jpg,hsn_20201227,detritus
78692,78693.jpg,dn_20210114,detritus
78696,78697.jpg,dn_20210122,Diatoma
78698,78699.jpg,dn_20210111,detritus
78704,78705.jpg,dn_20210122,Eucampia
78710,78711.jpg,dn_20210122,Cyanobacteria
78716,78717.jpg,dn_20210111,round cells
78749,78750.jpg,dn_20210111,detritus
78766,78767.jpg,hsn_20201227,Coscinodiscophycidae
78773,78774.jpg,dn_20210122,multiple<other
78799,78800.jpg,dn_20210111,detritus
78825,78826.jpg,hsn_20210120_4k,transparent
78828,78829.jpg,dn_20210111,artefact
78840,78841.jpg,dn_20210122,Cyanobacteria
78855,78856.jpg,dn_20210122,Cyanobacteria
78862,78863.jpg,dn_20210111,Neoceratium tripos
78864,78865.jpg,dn_20210114,part<Crustacea
78881,78882.jpg,dn_20210114,part<Crustacea
78883,78884.jpg,dn_20210111,Chaetoceros
78910,78911.jpg,hsn_20201227,Copepoda
78916,78917.jpg,hsn_20210120_4k,dry
78924,78925.jpg,dn_20210111,Bacillariophyta
78936,78937.jpg,dn_20210122,Diatoma
78941,78942.jpg,hsn_20201227,detritus
78956,78957.jpg,dn_20210111,Neoceratium pentagonum
78984,78985.jpg,hsn_20210120_4k,detritus
78989,78990.jpg,dn_20210111,Bacillariophyta
79009,79010.jpg,hsn_20210120_4k,transparent
79028,79029.jpg,dn_20210111,round cells
79030,79031.jpg,dn_20210122,Cyanobacteria
79034,79035.jpg,dn_20210111,Cyanobacteria
79046,79047.jpg,hsn_20210120_4k,detritus
79047,79048.jpg,dn_20210111,Rhizaria
79051,79052.jpg,dn_20210111,detritus
79097,79098.jpg,dn_20210111,detritus
79103,79104.jpg,dn_20210122,detritus
79105,79106.jpg,dn_20210111,Cyanobacteria
79107,79108.jpg,hsn_20201227,detritus
79108,79109.jpg,hsn_20210120_4k,Diatoma
79112,79113.jpg,dn_20210122,Cyanobacteria
79115,79116.jpg,dn_20210111,detritus
79129,79130.jpg,dn_20210111,detritus
79143,79144.jpg,hsn_20210120_4k,Cyanobacteria
79176,79177.jpg,dn_20210111,round cells
79183,79184.jpg,hsn_20210120_4k,detritus
79185,79186.jpg,dn_20210111,detritus
79190,79191.jpg,dn_20210114,detritus
79199,79200.jpg,dn_20210111,detritus
79212,79213.jpg,hsn_20210120_4k,detritus
79220,79221.jpg,dn_20210111,detritus
79230,79231.jpg,hsn_20201227,detritus
79232,79233.jpg,dn_20210111,round cells
79234,79235.jpg,dn_20210122,detritus
79243,79244.jpg,dn_20210122,Cyanobacteria
79249,79250.jpg,dn_20210111,detritus
79289,79290.jpg,dn_20210122,Cyanobacteria
79325,79326.jpg,dn_20210111,Neoceratium tripos
79372,79373.jpg,dn_20210111,Chaetoceros
79375,79376.jpg,hsn_20201227,Chaetoceros
79377,79378.jpg,dn_20210111,detritus
79386,79387.jpg,hsn_20201227,lightrods
79392,79393.jpg,dn_20210111,multiple<other
79395,79396.jpg,dn_20210111,detritus
79408,79409.jpg,dn_20210111,detritus
79409,79410.jpg,dn_20210111,other
79411,79412.jpg,dn_20210111,Rhabdonella
79424,79425.jpg,hsn_20210120_4k,dry
79431,79432.jpg,dn_20210122,detritus
79438,79439.jpg,dn_20210111,Bacillariophyta
79451,79452.jpg,dn_20210111,detritus
79469,79470.jpg,dn_20210122,Cyanobacteria
79481,79482.jpg,hsn_20201227,Copepoda
79506,79507.jpg,dn_20210111,Cyanobacteria
79517,79518.jpg,dn_20210111,detritus
79519,79520.jpg,dn_20210111,detritus
79520,79521.jpg,hsn_20201227,part<Crustacea
79533,79534.jpg,dn_20210114,detritus
79535,79536.jpg,dn_20210111,Cyanobacteria
79539,79540.jpg,hsn_20210120_4k,Diatoma
79553,79554.jpg,dn_20210111,lightrods
79568,79569.jpg,dn_20210111,Eutintinnus
79572,79573.jpg,hsn_20201227,detritus
79581,79582.jpg,hsn_20201227,Diatoma
79593,79594.jpg,hsn_20201227,Neoceratium fusus
79594,79595.jpg,dn_20210122,detritus
79610,79611.jpg,dn_20210111,detritus
79620,79621.jpg,dn_20210122,Diatoma
79630,79631.jpg,dn_20210111,round cells
79644,79645.jpg,dn_20210111,detritus
79648,79649.jpg,dn_20210111,artefact
79659,79660.jpg,dn_20210122,round cells
79670,79671.jpg,hsn_20210120_4k,Diatoma
79671,79672.jpg,dn_20210122,Eucampia
79678,79679.jpg,dn_20210122,Cyanobacteria
79705,79706.jpg,dn_20210114,Rhizosolenia
79717,79718.jpg,dn_20210122,detritus
79718,79719.jpg,dn_20210122,detritus
79735,79736.jpg,dn_20210122,detritus
79738,79739.jpg,dn_20210111,detritus
79740,79741.jpg,dn_20210111,Cyanobacteria
79769,79770.jpg,hsn_20210120_4k,Diatoma
79774,79775.jpg,dn_20210111,Neoceratium pentagonum
79787,79788.jpg,hsn_20201227,Climacodium
79802,79803.jpg,dn_20210111,Rhizaria
79808,79809.jpg,dn_20210122,detritus
79816,79817.jpg,dn_20210111,Cyanobacteria
79829,79830.jpg,dn_20210114,detritus
79836,79837.jpg,dn_20210122,other
79839,79840.jpg,dn_20210111,detritus
79854,79855.jpg,hsn_20210120_4k,Cyanobacteria
79861,79862.jpg,dn_20210111,detritus
79868,79869.jpg,dn_20210111,detritus
79869,79870.jpg,dn_20210111,detritus
79875,79876.jpg,dn_20210114,detritus
79877,79878.jpg,dn_20210111,Eucampia
79878,79879.jpg,dn_20210111,detritus
79896,79897.jpg,dn_20210122,Cyanobacteria
79920,79921.jpg,dn_20210114,round cells
79940,79941.jpg,hsn_20201227,detritus
79952,79953.jpg,dn_20210114,detritus
79957,79958.jpg,hsn_20201227,multiple<other
79971,79972.jpg,dn_20210111,Cyanobacteria
79977,79978.jpg,hsn_20210120_4k,dry
79978,79979.jpg,hsn_20210120_4k,Cyanobacteria
79979,79980.jpg,dn_20210111,detritus
79983,79984.jpg,dn_20210111,Cyanobacteria
79984,79985.jpg,dn_20210122,Neoceratium pentagonum
79993,79994.jpg,dn_20210114,detritus
80006,80007.jpg,dn_20210114,detritus
80007,80008.jpg,dn_20210111,Eutintinnus
80023,80024.jpg,hsn_20201227,Neoceratium furca
80030,80031.jpg,dn_20210111,detritus
80038,80039.jpg,dn_20210111,Neoceratium
80048,80049.jpg,dn_20210111,Cyanobacteria
80054,80055.jpg,dn_20210111,part<Ciliophora
80057,80058.jpg,dn_20210111,multiple<other
80061,80062.jpg,dn_20210122,Cyanobacteria
80071,80072.jpg,dn_20210122,Cyanobacteria
80084,80085.jpg,dn_20210111,Bacillariophyta
80087,80088.jpg,dn_20210111,Cyanobacteria
80095,80096.jpg,dn_20210111,detritus
80102,80103.jpg,hsn_20210120_4k,detritus
80110,80111.jpg,hsn_20210120_4k,Cyanobacteria
80118,80119.jpg,dn_20210114,detritus
80128,80129.jpg,hsn_20210120_4k,detritus
80129,80130.jpg,dn_20210111,nauplii
80130,80131.jpg,hsn_20201227,transparent
80133,80134.jpg,dn_20210114,Ciliophora
80138,80139.jpg,hsn_20201227,lightrods
80150,80151.jpg,dn_20210122,Cyanobacteria
80164,80165.jpg,dn_20210111,Cyanobacteria
80173,80174.jpg,dn_20210122,detritus
80189,80190.jpg,dn_20210111,artefact
80200,80201.jpg,dn_20210122,Cyanobacteria
80222,80223.jpg,hsn_20210120_4k,Cyanobacteria
80231,80232.jpg,dn_20210114,detritus
80232,80233.jpg,dn_20210111,detritus
80233,80234.jpg,dn_20210122,detritus
80238,80239.jpg,dn_20210111,detritus
80241,80242.jpg,dn_20210111,detritus
80242,80243.jpg,dn_20210114,Chaetoceros
80245,80246.jpg,dn_20210114,detritus
80255,80256.jpg,dn_20210111,Codonellidae
80256,80257.jpg,hsn_20201227,detritus
80258,80259.jpg,hsn_20210120_4k,detritus
80260,80261.jpg,dn_20210122,Eucampia
80261,80262.jpg,hsn_20201227,Rhizosolenia
80266,80267.jpg,dn_20210122,ghost
80279,80280.jpg,dn_20210111,detritus
80288,80289.jpg,dn_20210111,detritus
80306,80307.jpg,dn_20210122,round cells
80311,80312.jpg,hsn_20210120_4k,Diatoma
80331,80332.jpg,hsn_20201227,Neoceratium fusus
80346,80347.jpg,dn_20210111,multiple<other
80350,80351.jpg,dn_20210122,Cyanobacteria
80352,80353.jpg,dn_20210114,Ciliophora
80371,80372.jpg,dn_20210122,detritus
80377,80378.jpg,hsn_20210120_4k,detritus
80378,80379.jpg,hsn_20210120_4k,nauplii
80391,80392.jpg,dn_20210122,Cyanobacteria
80395,80396.jpg,hsn_20210120_4k,detritus
80399,80400.jpg,dn_20210122,round cells
80411,80412.jpg,dn_20210122,Cyanobacteria
80429,80430.jpg,dn_20210111,detritus
80432,80433.jpg,dn_20210122,detritus
80436,80437.jpg,dn_20210111,detritus
80440,80441.jpg,dn_20210122,detritus
80455,80456.jpg,dn_20210122,Cyanobacteria
80470,80471.jpg,hsn_20201227,detritus
80471,80472.jpg,hsn_20210120_4k,Cyanobacteria
80479,80480.jpg,dn_20210111,Cyanobacteria
80550,80551.jpg,dn_20210111,transparent
80557,80558.jpg,dn_20210111,detritus
80558,80559.jpg,dn_20210111,detritus
80562,80563.jpg,dn_20210111,detritus
80575,80576.jpg,hsn_20210120_4k,dry
80600,80601.jpg,hsn_20210120_4k,Diatoma
80647,80648.jpg,dn_20210111,detritus
80669,80670.jpg,dn_20210111,artefact
80681,80682.jpg,dn_20210122,Cyanobacteria
80697,80698.jpg,dn_20210111,Cyanobacteria
80701,80702.jpg,hsn_20210120_4k,Cyanobacteria
80706,80707.jpg,dn_20210111,artefact
80712,80713.jpg,dn_20210114,Chaetoceros
80718,80719.jpg,dn_20210111,Bacillariophyta
80726,80727.jpg,hsn_20210120_4k,Diatoma
80731,80732.jpg,dn_20210114,detritus
80767,80768.jpg,dn_20210122,multiple<other
80771,80772.jpg,dn_20210122,Diatoma
80775,80776.jpg,dn_20210122,detritus
80780,80781.jpg,dn_20210111,detritus
80796,80797.jpg,dn_20210114,detritus
80802,80803.jpg,dn_20210122,round cells
80814,80815.jpg,dn_20210111,Rhizaria
80859,80860.jpg,dn_20210111,Neoceratium pentagonum
80860,80861.jpg,dn_20210122,detritus
80869,80870.jpg,dn_20210114,Neoceratium pentagonum
80875,80876.jpg,dn_20210111,detritus
80885,80886.jpg,dn_20210111,detritus
80888,80889.jpg,dn_20210111,rods
80893,80894.jpg,dn_20210114,multiple<other
80894,80895.jpg,dn_20210122,Cyanobacteria
80915,80916.jpg,dn_20210111,Neoceratium pentagonum
80921,80922.jpg,dn_20210122,detritus
80923,80924.jpg,dn_20210114,Dadayiella
80932,80933.jpg,dn_20210122,Cyanobacteria
80949,80950.jpg,dn_20210111,detritus
80950,80951.jpg,dn_20210114,detritus
80966,80967.jpg,dn_20210111,artefact
80971,80972.jpg,dn_20210122,Cyanobacteria
80980,80981.jpg,hsn_20210120_4k,Diatoma
80988,80989.jpg,hsn_20210120_4k,Diatoma
80991,80992.jpg,dn_20210111,detritus
80996,80997.jpg,dn_20210114,detritus
81009,81010.jpg,dn_20210111,multiple<other
81018,81019.jpg,hsn_20201227,Neoceratium tripos
81025,81026.jpg,dn_20210122,Cyanobacteria
81045,81046.jpg,dn_20210122,Cyanobacteria
81081,81082.jpg,hsn_20210120_4k,Cyanobacteria
81082,81083.jpg,dn_20210122,Cyanobacteria
81084,81085.jpg,hsn_20210120_4k,Cyanobacteria
81095,81096.jpg,dn_20210111,detritus
81108,81109.jpg,dn_20210111,Cyanobacteria
81109,81110.jpg,hsn_20201227,lightrods
81116,81117.jpg,dn_20210122,Dinophyceae X
81135,81136.jpg,dn_20210111,rods
81141,81142.jpg,dn_20210111,detritus
81147,81148.jpg,hsn_20201227,Pyrocystaceae
81153,81154.jpg,dn_20210114,detritus
81161,81162.jpg,dn_20210111,Cyanobacteria
81164,81165.jpg,hsn_20201227,lightrods
81165,81166.jpg,dn_20210111,detritus
81167,81168.jpg,dn_20210111,Cyanobacteria
81172,81173.jpg,hsn_20210120_4k,Cyanobacteria
81203,81204.jpg,dn_20210114,round cells
81209,81210.jpg,dn_20210111,detritus
81221,81222.jpg,dn_20210114,detritus
81228,81229.jpg,hsn_20201227,Eutintinnus
81235,81236.jpg,dn_20210111,detritus
